pop,chromosome,window_pos_1,window_pos_2,avg_pi,no_sites,count_diffs,count_comparisons,count_missing
E_NCCA,Scaffold_2__1_contigs__length_29129875,28470001,28485000,NA,0,NA,NA,NA
Salish,Scaffold_2__1_contigs__length_29129875,28470001,28485000,NA,0,NA,NA,NA
Salish,Scaffold_2__1_contigs__length_29129875,28485001,28500000,0.1839186691312384,6,199,1082,28
E_NCCA,Scaffold_2__1_contigs__length_29129875,28485001,28500000,0.1779064486830154,6,1567,8808,32
B_SPWA,Scaffold_2__1_contigs__length_29129875,28485001,28500000,0.2011577424023155,6,139,691,2
Salish,Scaffold_2__1_contigs__length_29129875,28500001,28515000,0.132416322787712,40,1444,10905,6
B_SPWA,Scaffold_2__1_contigs__length_29129875,28500001,28515000,0.152761728680379,40,661,4327,34
E_NCCA,Scaffold_2__1_contigs__length_29129875,28500001,28515000,0.122524594352881,40,7672,62616,144
Salish,Scaffold_2__1_contigs__length_29129875,28515001,28530000,0.0353928912573525,80,704,19891,98
B_SPWA,Scaffold_2__1_contigs__length_29129875,28515001,28530000,0.0238700408884959,80,216,9049,38
E_NCCA,Scaffold_2__1_contigs__length_29129875,28515001,28530000,0.0334116418689637,80,4224,126423,266
E_NCCA,Scaffold_2__1_contigs__length_29129875,28530001,28545000,0.0939353236352577,47,7413,78916,76
B_SPWA,Scaffold_2__1_contigs__length_29129875,28530001,28545000,0.1155899626268019,47,433,3746,140
Salish,Scaffold_2__1_contigs__length_29129875,28530001,28545000,0.1062325275448117,47,1292,12162,36
Salish,Scaffold_2__1_contigs__length_29129875,28545001,28560000,0,2,0,552,0
B_SPWA,Scaffold_2__1_contigs__length_29129875,28545001,28560000,0,2,0,240,0
E_NCCA,Scaffold_2__1_contigs__length_29129875,28545001,28560000,0,2,0,2757,14
Salish,Scaffold_2__1_contigs__length_29129875,28560001,28575000,0.0692469185967763,119,2045,29532,152
B_SPWA,Scaffold_2__1_contigs__length_29129875,28560001,28575000,0.0906173023811301,119,1214,13397,62
E_NCCA,Scaffold_2__1_contigs__length_29129875,28560001,28575000,0.0793001705543268,119,15669,197591,230
E_NCCA,Scaffold_2__1_contigs__length_29129875,28575001,28590000,0.0077223283235074,21,279,36129,18
B_SPWA,Scaffold_2__1_contigs__length_29129875,28575001,28590000,0.0060216780409474,21,15,2491,2
Salish,Scaffold_2__1_contigs__length_29129875,28575001,28590000,0.0106621773288439,21,57,5346,20
E_NCCA,Scaffold_2__1_contigs__length_29129875,28590001,28605000,NA,0,NA,NA,NA
B_SPWA,Scaffold_2__1_contigs__length_29129875,28590001,28605000,NA,0,NA,NA,NA
Salish,Scaffold_2__1_contigs__length_29129875,28590001,28605000,NA,0,NA,NA,NA
Salish,Scaffold_2__1_contigs__length_29129875,28605001,28620000,0.0497102169233316,118,1501,30195,106
B_SPWA,Scaffold_2__1_contigs__length_29129875,28605001,28620000,0.0511299435028248,118,724,14160,0
E_NCCA,Scaffold_2__1_contigs__length_29129875,28605001,28620000,0.0428097909229984,118,8395,196100,224
Salish,Scaffold_2__1_contigs__length_29129875,28620001,28635000,0.0596089008766014,32,442,7415,66
B_SPWA,Scaffold_2__1_contigs__length_29129875,28620001,28635000,0.075416544869921,32,258,3421,30
E_NCCA,Scaffold_2__1_contigs__length_29129875,28620001,28635000,0.066026341519526,32,3444,52161,78
E_NCCA,Scaffold_2__1_contigs__length_29129875,28635001,28650000,0.0241781836876644,43,1599,66134,176
Salish,Scaffold_2__1_contigs__length_29129875,28635001,28650000,0.0210439447080668,43,204,9694,100
B_SPWA,Scaffold_2__1_contigs__length_29129875,28635001,28650000,0.0122970978848991,43,50,4066,76
B_SPWA,Scaffold_2__1_contigs__length_29129875,28650001,28665000,NA,0,NA,NA,NA
E_NCCA,Scaffold_2__1_contigs__length_29129875,28650001,28665000,NA,0,NA,NA,NA
Salish,Scaffold_2__1_contigs__length_29129875,28650001,28665000,NA,0,NA,NA,NA
B_SPWA,Scaffold_2__1_contigs__length_29129875,28665001,28680000,NA,0,NA,NA,NA
Salish,Scaffold_2__1_contigs__length_29129875,28665001,28680000,NA,0,NA,NA,NA
E_NCCA,Scaffold_2__1_contigs__length_29129875,28665001,28680000,NA,0,NA,NA,NA
Salish,Scaffold_2__1_contigs__length_29129875,28680001,28695000,NA,0,NA,NA,NA
E_NCCA,Scaffold_2__1_contigs__length_29129875,28680001,28695000,NA,0,NA,NA,NA
B_SPWA,Scaffold_2__1_contigs__length_29129875,28680001,28695000,NA,0,NA,NA,NA
Salish,Scaffold_2__1_contigs__length_29129875,28695001,28710000,NA,0,NA,NA,NA
B_SPWA,Scaffold_2__1_contigs__length_29129875,28695001,28710000,NA,0,NA,NA,NA
E_NCCA,Scaffold_2__1_contigs__length_29129875,28695001,28710000,NA,0,NA,NA,NA
B_SPWA,Scaffold_2__1_contigs__length_29129875,28710001,28725000,NA,0,NA,NA,NA
E_NCCA,Scaffold_2__1_contigs__length_29129875,28710001,28725000,NA,0,NA,NA,NA
Salish,Scaffold_2__1_contigs__length_29129875,28710001,28725000,NA,0,NA,NA,NA
E_NCCA,Scaffold_2__1_contigs__length_29129875,28725001,28740000,NA,0,NA,NA,NA
B_SPWA,Scaffold_2__1_contigs__length_29129875,28725001,28740000,NA,0,NA,NA,NA
Salish,Scaffold_2__1_contigs__length_29129875,28725001,28740000,NA,0,NA,NA,NA
Salish,Scaffold_2__1_contigs__length_29129875,28740001,28755000,NA,0,NA,NA,NA
B_SPWA,Scaffold_2__1_contigs__length_29129875,28740001,28755000,NA,0,NA,NA,NA
E_NCCA,Scaffold_2__1_contigs__length_29129875,28740001,28755000,NA,0,NA,NA,NA
Salish,Scaffold_2__1_contigs__length_29129875,28755001,28770000,0.0996184530003468,55,1436,14415,34
B_SPWA,Scaffold_2__1_contigs__length_29129875,28755001,28770000,0.113030303030303,55,746,6600,0
E_NCCA,Scaffold_2__1_contigs__length_29129875,28755001,28770000,0.1120369737950504,55,9842,87846,168
Salish,Scaffold_2__1_contigs__length_29129875,28770001,28785000,0.077678414869367,151,3101,39921,78
B_SPWA,Scaffold_2__1_contigs__length_29129875,28770001,28785000,0.0741838103756708,151,1327,17888,16
E_NCCA,Scaffold_2__1_contigs__length_29129875,28770001,28785000,0.0729257759680097,151,18930,259579,134
Salish,Scaffold_2__1_contigs__length_29129875,28785001,28800000,0.0338746637441466,316,2720,80296,312
E_NCCA,Scaffold_2__1_contigs__length_29129875,28785001,28800000,0.0375855166101779,316,17987,478562,1444
B_SPWA,Scaffold_2__1_contigs__length_29129875,28785001,28800000,0.0366594474671174,316,1388,37862,4
B_SPWA,Scaffold_2__1_contigs__length_29129875,28800001,28815000,0.0857723577235772,123,1266,14760,0
E_NCCA,Scaffold_2__1_contigs__length_29129875,28800001,28815000,0.0862104346572159,123,15544,180303,670
Salish,Scaffold_2__1_contigs__length_29129875,28800001,28815000,0.0842741686717255,123,2732,32418,68
E_NCCA,Scaffold_2__1_contigs__length_29129875,28815001,28830000,0.0689984845783562,280,30961,448720,832
B_SPWA,Scaffold_2__1_contigs__length_29129875,28815001,28830000,0.0735714285714285,280,2472,33600,0
Salish,Scaffold_2__1_contigs__length_29129875,28815001,28830000,0.0732268454611187,280,5570,76065,54
B_SPWA,Scaffold_2__1_contigs__length_29129875,28830001,28845000,0.0397777777777777,75,358,9000,0
E_NCCA,Scaffold_2__1_contigs__length_29129875,28830001,28845000,0.0433881136001958,75,5671,130704,36
Salish,Scaffold_2__1_contigs__length_29129875,28830001,28845000,0.0452363276416728,75,914,20205,22
Salish,Scaffold_2__1_contigs__length_29129875,28845001,28860000,0,4,0,969,6
B_SPWA,Scaffold_2__1_contigs__length_29129875,28845001,28860000,0,4,0,451,2
E_NCCA,Scaffold_2__1_contigs__length_29129875,28845001,28860000,0,4,0,5728,24
B_SPWA,Scaffold_2__1_contigs__length_29129875,28860001,28875000,0.0375,22,99,2640,0
Salish,Scaffold_2__1_contigs__length_29129875,28860001,28875000,0.0213447171824973,22,120,5622,20
E_NCCA,Scaffold_2__1_contigs__length_29129875,28860001,28875000,0.0373315974187705,22,1319,35332,64
E_NCCA,Scaffold_2__1_contigs__length_29129875,28875001,28890000,0.0660462818084493,43,4812,72858,56
Salish,Scaffold_2__1_contigs__length_29129875,28875001,28890000,0.0654095462581025,43,666,10182,76
B_SPWA,Scaffold_2__1_contigs__length_29129875,28875001,28890000,0.0583792610736885,43,286,4899,18
E_NCCA,Scaffold_2__1_contigs__length_29129875,28890001,28905000,0.0401251912210046,156,10282,256248,344
B_SPWA,Scaffold_2__1_contigs__length_29129875,28890001,28905000,0.0585603221656692,156,1047,17879,58
Salish,Scaffold_2__1_contigs__length_29129875,28890001,28905000,0.046353776661272,156,1919,41399,74
Salish,Scaffold_2__1_contigs__length_29129875,28905001,28920000,0.0132997171975881,284,997,74964,152
B_SPWA,Scaffold_2__1_contigs__length_29129875,28905001,28920000,0.0185446009389671,284,632,34080,0
E_NCCA,Scaffold_2__1_contigs__length_29129875,28905001,28920000,0.0254354265218393,284,12254,481769,358
E_NCCA,Scaffold_2__1_contigs__length_29129875,28920001,28935000,NA,0,NA,NA,NA
Salish,Scaffold_2__1_contigs__length_29129875,28920001,28935000,NA,0,NA,NA,NA
B_SPWA,Scaffold_2__1_contigs__length_29129875,28920001,28935000,NA,0,NA,NA,NA
E_NCCA,Scaffold_2__1_contigs__length_29129875,28935001,28950000,NA,0,NA,NA,NA
B_SPWA,Scaffold_2__1_contigs__length_29129875,28935001,28950000,NA,0,NA,NA,NA
Salish,Scaffold_2__1_contigs__length_29129875,28935001,28950000,NA,0,NA,NA,NA
Salish,Scaffold_2__1_contigs__length_29129875,28950001,28965000,NA,0,NA,NA,NA
B_SPWA,Scaffold_2__1_contigs__length_29129875,28950001,28965000,NA,0,NA,NA,NA
E_NCCA,Scaffold_2__1_contigs__length_29129875,28950001,28965000,NA,0,NA,NA,NA
E_NCCA,Scaffold_2__1_contigs__length_29129875,28965001,28980000,NA,0,NA,NA,NA
Salish,Scaffold_2__1_contigs__length_29129875,28965001,28980000,NA,0,NA,NA,NA
B_SPWA,Scaffold_2__1_contigs__length_29129875,28965001,28980000,NA,0,NA,NA,NA
E_NCCA,Scaffold_2__1_contigs__length_29129875,28980001,28995000,NA,0,NA,NA,NA
B_SPWA,Scaffold_2__1_contigs__length_29129875,28980001,28995000,NA,0,NA,NA,NA
Salish,Scaffold_2__1_contigs__length_29129875,28980001,28995000,NA,0,NA,NA,NA
Salish,Scaffold_2__1_contigs__length_29129875,28995001,29010000,NA,0,NA,NA,NA
E_NCCA,Scaffold_2__1_contigs__length_29129875,28995001,29010000,NA,0,NA,NA,NA
B_SPWA,Scaffold_2__1_contigs__length_29129875,28995001,29010000,NA,0,NA,NA,NA
E_NCCA,Scaffold_2__1_contigs__length_29129875,29010001,29025000,0.0409940749115424,58,3916,95526,124
B_SPWA,Scaffold_2__1_contigs__length_29129875,29010001,29025000,0.0449628127112914,58,266,5916,72
Salish,Scaffold_2__1_contigs__length_29129875,29010001,29025000,0.0450977783690302,58,678,15034,44
Salish,Scaffold_2__1_contigs__length_29129875,29025001,29040000,0.0240771267296068,74,482,20019,18
E_NCCA,Scaffold_2__1_contigs__length_29129875,29025001,29040000,0.0363054139510873,74,4501,123976,120
B_SPWA,Scaffold_2__1_contigs__length_29129875,29025001,29040000,0.0339438965031382,74,265,7807,74
E_NCCA,Scaffold_2__1_contigs__length_29129875,29040001,29055000,0.0043255549231644,16,114,26355,34
B_SPWA,Scaffold_2__1_contigs__length_29129875,29040001,29055000,0.0149160969546302,16,24,1609,22
Salish,Scaffold_2__1_contigs__length_29129875,29040001,29055000,0,16,0,3462,44
Salish,Scaffold_2__1_contigs__length_29129875,29055001,29070000,0.0367036895187029,61,575,15666,52
B_SPWA,Scaffold_2__1_contigs__length_29129875,29055001,29070000,0.0147540983606557,61,108,7320,0
E_NCCA,Scaffold_2__1_contigs__length_29129875,29055001,29070000,0.0279641048779265,61,2789,99735,142
Salish,Scaffold_2__1_contigs__length_29129875,29070001,29085000,0.0500364933906414,52,617,12331,90
B_SPWA,Scaffold_2__1_contigs__length_29129875,29070001,29085000,0.0397936624907885,52,216,5428,56
E_NCCA,Scaffold_2__1_contigs__length_29129875,29070001,29085000,0.0354750471095982,52,2918,82255,170
E_NCCA,Scaffold_2__1_contigs__length_29129875,29085001,29100000,0.0547853682979789,11,984,17961,26
B_SPWA,Scaffold_2__1_contigs__length_29129875,29085001,29100000,0.0659090909090909,11,87,1320,0
Salish,Scaffold_2__1_contigs__length_29129875,29085001,29100000,0.0713751868460388,11,191,2676,16
B_SPWA,Scaffold_2__1_contigs__length_29129875,29100001,29115000,0.1848039215686274,17,377,2040,0
Salish,Scaffold_2__1_contigs__length_29129875,29100001,29115000,0.1758604431871758,17,746,4242,20
E_NCCA,Scaffold_2__1_contigs__length_29129875,29100001,29115000,0.1580848502018556,17,4464,28238,32
B_SPWA,Scaffold_2__1_contigs__length_29129875,29115001,29130000,0.125,1,15,120,0
Salish,Scaffold_2__1_contigs__length_29129875,29115001,29130000,0.0833333333333333,1,23,276,0
E_NCCA,Scaffold_2__1_contigs__length_29129875,29115001,29130000,0.2593220338983051,1,459,1770,0
Salish,Scaffold_3__1_contigs__length_28514239,1,15000,0.0399644108528553,423,4357,109022,348
B_SPWA,Scaffold_3__1_contigs__length_28514239,1,15000,0.0644782885318912,423,3243,50296,32
E_NCCA,Scaffold_3__1_contigs__length_28514239,1,15000,0.060589782511086,423,44666,737187,198
Salish,Scaffold_3__1_contigs__length_28514239,15001,30000,0.0347190898611737,590,5542,159624,144
B_SPWA,Scaffold_3__1_contigs__length_28514239,15001,30000,0.0502542372881355,590,3558,70800,0
E_NCCA,Scaffold_3__1_contigs__length_28514239,15001,30000,0.042410750665589,590,44237,1043061,22
E_NCCA,Scaffold_3__1_contigs__length_28514239,30001,45000,0.0647688072755148,1138,130116,2008930,92
B_SPWA,Scaffold_3__1_contigs__length_28514239,30001,45000,0.0688499093983611,1138,9385,136311,18
Salish,Scaffold_3__1_contigs__length_28514239,30001,45000,0.0588631917272219,1138,16849,286240,1288
Salish,Scaffold_3__1_contigs__length_28514239,45001,60000,0.0404116562560193,699,7343,181705,510
B_SPWA,Scaffold_3__1_contigs__length_28514239,45001,60000,0.0421448617662865,699,3529,83735,10
E_NCCA,Scaffold_3__1_contigs__length_28514239,45001,60000,0.0420568528082894,699,52034,1237230,0
B_SPWA,Scaffold_3__1_contigs__length_28514239,60001,75000,0.0403648424543946,1005,4868,120600,0
E_NCCA,Scaffold_3__1_contigs__length_28514239,60001,75000,0.0379743986622623,1005,67493,1777329,26
Salish,Scaffold_3__1_contigs__length_28514239,60001,75000,0.0338386685482742,1005,8944,264313,590
Salish,Scaffold_3__1_contigs__length_28514239,75001,90000,0.0405996953419385,951,10128,249460,592
B_SPWA,Scaffold_3__1_contigs__length_28514239,75001,90000,0.0454573848171977,951,5094,112061,142
E_NCCA,Scaffold_3__1_contigs__length_28514239,75001,90000,0.0436763452304699,951,72552,1661128,388
Salish,Scaffold_3__1_contigs__length_28514239,90001,105000,0.0237961184845229,1264,7819,328583,914
B_SPWA,Scaffold_3__1_contigs__length_28514239,90001,105000,0.0243237159540802,1264,3674,151046,44
E_NCCA,Scaffold_3__1_contigs__length_28514239,90001,105000,0.0194159045727423,1264,43432,2236929,6
B_SPWA,Scaffold_3__1_contigs__length_28514239,105001,120000,0.0333265194875988,1223,4891,146760,0
E_NCCA,Scaffold_3__1_contigs__length_28514239,105001,120000,0.0418217189097442,1223,90527,2164593,2
Salish,Scaffold_3__1_contigs__length_28514239,105001,120000,0.0376587630151306,1223,11780,312809,1134
E_NCCA,Scaffold_3__1_contigs__length_28514239,120001,135000,0.0371842754682493,1324,86866,2336095,130
B_SPWA,Scaffold_3__1_contigs__length_28514239,120001,135000,0.030026512503699702,1324,4768,158793,6
Salish,Scaffold_3__1_contigs__length_28514239,120001,135000,0.0291887572418668,1324,9497,325365,1854
Salish,Scaffold_3__1_contigs__length_28514239,135001,150000,0.0236733760292772,1274,7659,323528,1280
B_SPWA,Scaffold_3__1_contigs__length_28514239,135001,150000,0.0216444270015698,1274,3309,152880,0
E_NCCA,Scaffold_3__1_contigs__length_28514239,135001,150000,0.0249582512775602,1274,55687,2231206,428
E_NCCA,Scaffold_3__1_contigs__length_28514239,150001,165000,0.0395083121163304,766,53489,1353867,34
Salish,Scaffold_3__1_contigs__length_28514239,150001,165000,0.0446543998289252,766,9188,205758,260
B_SPWA,Scaffold_3__1_contigs__length_28514239,150001,165000,0.0419324639132612,766,3852,91862,4
Salish,Scaffold_3__1_contigs__length_28514239,165001,180000,0.0830763439004878,1206,26481,318755,634
B_SPWA,Scaffold_3__1_contigs__length_28514239,165001,180000,0.0816851539376504,1206,11812,144604,8
E_NCCA,Scaffold_3__1_contigs__length_28514239,165001,180000,0.0704693172041265,1206,149806,2125833,158
Salish,Scaffold_3__1_contigs__length_28514239,180001,195000,0.0542882059056048,926,13322,245394,460
B_SPWA,Scaffold_3__1_contigs__length_28514239,180001,195000,0.0491668992087567,926,5462,111091,2
E_NCCA,Scaffold_3__1_contigs__length_28514239,180001,195000,0.0491691455001462,926,80516,1637531,26
Salish,Scaffold_3__1_contigs__length_28514239,195001,210000,0.053479012631273,1301,18032,337179,1010
E_NCCA,Scaffold_3__1_contigs__length_28514239,195001,210000,0.0542089908086952,1301,123507,2278349,418
B_SPWA,Scaffold_3__1_contigs__length_28514239,195001,210000,0.0589685651197074,1301,9160,155337,54
Salish,Scaffold_3__1_contigs__length_28514239,210001,225000,0.017863940004126,1307,6148,344157,750
B_SPWA,Scaffold_3__1_contigs__length_28514239,210001,225000,0.0168834480999744,1307,2648,156840,0
E_NCCA,Scaffold_3__1_contigs__length_28514239,210001,225000,0.0213098535469187,1307,49024,2300532,220
B_SPWA,Scaffold_3__1_contigs__length_28514239,225001,240000,0.0395784157654937,1367,6489,163953,6
E_NCCA,Scaffold_3__1_contigs__length_28514239,225001,240000,0.0347013105130431,1367,83939,2418900,12
Salish,Scaffold_3__1_contigs__length_28514239,225001,240000,0.024506784785207,1367,8714,355575,978
Salish,Scaffold_3__1_contigs__length_28514239,240001,255000,0.0385804528671204,1006,10407,269748,360
B_SPWA,Scaffold_3__1_contigs__length_28514239,240001,255000,0.0631776914179197,1006,7592,120169,38
E_NCCA,Scaffold_3__1_contigs__length_28514239,240001,255000,0.061097716331345,1006,108103,1769346,196
Salish,Scaffold_3__1_contigs__length_28514239,255001,270000,0.0492673177682836,1510,19154,388777,1270
B_SPWA,Scaffold_3__1_contigs__length_28514239,255001,270000,0.0456622516556291,1510,8274,181200,0
E_NCCA,Scaffold_3__1_contigs__length_28514239,255001,270000,0.0501962603883298,1510,134148,2672470,4
Salish,Scaffold_3__1_contigs__length_28514239,270001,285000,0.0380789876369289,1238,12542,329368,560
E_NCCA,Scaffold_3__1_contigs__length_28514239,270001,285000,0.0421311350362279,1238,92239,2189331,34
B_SPWA,Scaffold_3__1_contigs__length_28514239,270001,285000,0.0413233710285406,1238,6139,148560,0
E_NCCA,Scaffold_3__1_contigs__length_28514239,285001,300000,0.0890060920620837,1475,232331,2610282,8
B_SPWA,Scaffold_3__1_contigs__length_28514239,285001,300000,0.0867096161133955,1475,15330,176797,14
Salish,Scaffold_3__1_contigs__length_28514239,285001,300000,0.0805586741101866,1475,31429,390138,764
B_SPWA,Scaffold_3__1_contigs__length_28514239,300001,315000,0.0591347270615563,1435,10183,172200,0
E_NCCA,Scaffold_3__1_contigs__length_28514239,300001,315000,0.0583046412285656,1435,148037,2539026,16
Salish,Scaffold_3__1_contigs__length_28514239,300001,315000,0.0514342287777554,1435,19430,377764,824
E_NCCA,Scaffold_3__1_contigs__length_28514239,315001,330000,0.0656999775173146,1425,165107,2513045,162
B_SPWA,Scaffold_3__1_contigs__length_28514239,315001,330000,0.0723144851494425,1425,12349,170768,16
Salish,Scaffold_3__1_contigs__length_28514239,315001,330000,0.0653126320007798,1425,24121,369316,1088
B_SPWA,Scaffold_3__1_contigs__length_28514239,330001,345000,0.084418289455928,1421,14388,170437,6
E_NCCA,Scaffold_3__1_contigs__length_28514239,330001,345000,0.0818768062289522,1421,205686,2512140,52
Salish,Scaffold_3__1_contigs__length_28514239,330001,345000,0.0750558136560655,1421,26996,359679,1498
Salish,Scaffold_3__1_contigs__length_28514239,345001,360000,0.0759773637127465,1255,24596,323728,1016
E_NCCA,Scaffold_3__1_contigs__length_28514239,345001,360000,0.0766731195625558,1255,170031,2217609,66
B_SPWA,Scaffold_3__1_contigs__length_28514239,345001,360000,0.0773820201577272,1255,11647,150513,6
Salish,Scaffold_3__1_contigs__length_28514239,360001,375000,0.0407305649601401,1410,15062,369796,880
B_SPWA,Scaffold_3__1_contigs__length_28514239,360001,375000,0.0399910119269364,1410,6763,169113,6
E_NCCA,Scaffold_3__1_contigs__length_28514239,360001,375000,0.0444518583895494,1410,110854,2493799,34
E_NCCA,Scaffold_3__1_contigs__length_28514239,375001,390000,0.0764025430227744,1471,198759,2601471,38
Salish,Scaffold_3__1_contigs__length_28514239,375001,390000,0.077371636225325,1471,30106,389109,766
B_SPWA,Scaffold_3__1_contigs__length_28514239,375001,390000,0.0820407050080114,1471,14439,175998,36
Salish,Scaffold_3__1_contigs__length_28514239,390001,405000,0.0946089054946648,1449,36539,386211,618
B_SPWA,Scaffold_3__1_contigs__length_28514239,390001,405000,0.087853172765169,1449,15174,172720,80
E_NCCA,Scaffold_3__1_contigs__length_28514239,390001,405000,0.0956009481892427,1449,242907,2540843,414
Salish,Scaffold_3__1_contigs__length_28514239,405001,420000,0.0868457753844961,1546,35868,413008,624
B_SPWA,Scaffold_3__1_contigs__length_28514239,405001,420000,0.0877271074102019,1546,16161,184219,90
E_NCCA,Scaffold_3__1_contigs__length_28514239,405001,420000,0.0906748854117275,1546,246691,2720610,276
B_SPWA,Scaffold_3__1_contigs__length_28514239,420001,435000,0.082122624150603,1608,15844,192931,2
E_NCCA,Scaffold_3__1_contigs__length_28514239,420001,435000,0.0798377057036959,1608,225226,2821048,440
Salish,Scaffold_3__1_contigs__length_28514239,420001,435000,0.0622058479532163,1608,26593,427500,736
Salish,Scaffold_3__1_contigs__length_28514239,435001,450000,0.0646611599107484,1466,25183,389461,678
B_SPWA,Scaffold_3__1_contigs__length_28514239,435001,450000,0.0533140063665302,1466,9379,175920,0
E_NCCA,Scaffold_3__1_contigs__length_28514239,435001,450000,0.0723236692070173,1466,187617,2594130,12
